,pdx,pdy,nan,nan1
16,,,-45.58363,-13.35276
17,,,-45.58363,-13.35276
18,,,-45.583626,-13.352759
19,,,-45.583622,-13.352759
0,,,-45.18412,-13.354799
1,,,-45.185772,-13.354691
2,,,-45.18683,-13.354612
3,,,-45.18749,-13.354557
4,,,-45.18789,-13.354517
5,,,-45.18812,-13.354487
6,,,-45.188248,-13.3544655
7,,,-45.188305,-13.354448
8,,,-45.18832,-13.354437
9,,,-45.188316,-13.354428
10,,,-45.1883,-13.354422
11,,,-45.18828,-13.354416
12,,,-45.18826,-13.354412
13,,,-45.188236,-13.354408
14,,,-45.18822,-13.354406
15,,,-45.188206,-13.354405
16,,,-45.18819,-13.354403
17,,,-45.188183,-13.354402
18,,,-45.18817,-13.354402
19,,,-45.188168,-13.354401
0,,,-44.77696,-13.35513
1,,,-44.77928,-13.355049
2,,,-44.780766,-13.354991
3,,,-44.78182,-13.354951
4,,,-44.782696,-13.354922
5,,,-44.783405,-13.354901
6,,,-44.783924,-13.354887
7,,,-44.7843,-13.3548765
8,,,-44.78457,-13.35487
9,,,-44.784756,-13.354865
10,,,-44.78488,-13.354861
11,,,-44.784966,-13.354858
12,,,-44.78502,-13.354857
13,,,-44.785053,-13.354856
14,,,-44.78507,-13.354855
15,,,-44.78508,-13.354854
16,,,-44.78508,-13.354854
17,,,-44.78508,-13.354854
18,,,-44.785076,-13.354853
19,,,-44.785072,-13.354853
0,,,-44.337902,-13.355201
1,,,-44.33939,-13.355142
2,,,-44.3403,-13.355102
3,,,-44.340828,-13.355072
4,,,-44.341114,-13.355051
5,,,-44.341255,-13.355036
6,,,-44.3413,-13.355024
7,,,-44.341297,-13.355016
8,,,-44.341263,-13.35501
9,,,-44.34122,-13.355004
10,,,-44.34117,-13.355001
11,,,-44.341125,-13.355
12,,,-44.341087,-13.354998
13,,,-44.34105,-13.354997
14,,,-44.34102,-13.354995
15,,,-44.340992,-13.354994
16,,,-44.340973,-13.354994
17,,,-44.340958,-13.354992
18,,,-44.340942,-13.354992
19,,,-44.34094,-13.354992
0,,,-43.843544,-13.354096
1,,,-43.843716,-13.354004
2,,,-43.843628,-13.353939
3,,,-43.843456,-13.353895
4,,,-43.84325,-13.353866
5,,,-43.843033,-13.353845
6,,,-43.842834,-13.353829
7,,,-43.84266,-13.353819
8,,,-43.842514,-13.353811
9,,,-43.842392,-13.353806
10,,,-43.842297,-13.353802
11,,,-43.84222,-13.353799
12,,,-43.84216,-13.353797
13,,,-43.842113,-13.353795
14,,,-43.842083,-13.353794
15,,,-43.84206,-13.353793
16,,,-43.84204,-13.353791
17,,,-43.84203,-13.353791
18,,,-43.842022,-13.35379
19,,,-43.842014,-13.35379
0,,,-43.36205,-13.349701
1,,,-43.36217,-13.349501
2,,,-43.362087,-13.349361
3,,,-43.361916,-13.349264
4,,,-43.36171,-13.349195
5,,,-43.361496,-13.349148
6,,,-43.3613,-13.349113
7,,,-43.36113,-13.349089
8,,,-43.360985,-13.349071
9,,,-43.360867,-13.349058
10,,,-43.36077,-13.349048
11,,,-43.3607,-13.34904
12,,,-43.36064,-13.349035
13,,,-43.3606,-13.3490305
14,,,-43.36057,-13.349027
15,,,-43.360542,-13.349024
16,,,-43.360527,-13.349023
17,,,-43.360516,-13.34902
18,,,-43.360504,-13.349018
19,,,-43.3605,-13.349018
0,,,-42.931633,-13.332096
1,,,-42.931854,-13.331826
2,,,-42.93183,-13.331636
3,,,-42.93173,-13.331503
4,,,-42.931583,-13.331409
5,,,-42.931427,-13.331343
6,,,-42.93128,-13.331295
7,,,-42.93115,-13.331261
8,,,-42.931034,-13.331235
9,,,-42.930943,-13.331217
10,,,-42.930866,-13.331203
11,,,-42.930805,-13.331192
12,,,-42.93076,-13.331184
13,,,-42.93073,-13.331178
14,,,-42.930702,-13.331174
15,,,-42.930683,-13.331169
16,,,-42.930668,-13.331166
17,,,-42.93066,-13.331163
18,,,-42.930653,-13.3311615
19,,,-42.93065,-13.33116
0,,,-42.547466,-13.304314
1,,,-42.547653,-13.304062
2,,,-42.54761,-13.303885
3,,,-42.54751,-13.3037615
4,,,-42.54737,-13.303673
5,,,-42.54723,-13.303611
6,,,-42.547092,-13.303566
7,,,-42.54697,-13.303534
8,,,-42.546867,-13.30351
9,,,-42.546783,-13.303493
10,,,-42.546715,-13.303479
11,,,-42.54666,-13.30347
12,,,-42.546623,-13.303462
13,,,-42.546593,-13.303456
14,,,-42.546566,-13.303452
15,,,-42.54655,-13.303449
16,,,-42.54654,-13.303445
17,,,-42.546528,-13.303443
18,,,-42.546524,-13.303441
19,,,-42.546516,-13.303439
0,,,-42.213802,-13.27317
1,,,-42.213932,-13.272969
2,,,-42.213886,-13.272827
3,,,-42.213776,-13.272729
4,,,-42.213634,-13.272658
5,,,-42.21349,-13.272609
6,,,-42.21335,-13.272573
7,,,-42.21323,-13.272548
8,,,-42.213127,-13.272529
9,,,-42.213047,-13.272514
10,,,-42.21298,-13.272505
11,,,-42.212925,-13.272496
12,,,-42.212883,-13.27249
13,,,-42.212856,-13.272486
14,,,-42.212833,-13.272482
15,,,-42.212814,-13.272479
16,,,-42.212807,-13.272476
17,,,-42.2128,-13.272473
18,,,-42.21279,-13.272472
19,,,-42.212788,-13.27247
0,,,-41.905155,-13.249476
1,,,-41.905334,-13.249274
2,,,-41.905308,-13.249128
3,,,-41.905197,-13.249025
4,,,-41.90507,-13.248951
5,,,-41.90494,-13.248898
6,,,-41.90481,-13.248858
7,,,-41.9047,-13.24883
8,,,-41.90461,-13.248809
9,,,-41.904533,-13.248793
10,,,-41.904476,-13.248781
11,,,-41.904427,-13.248772
12,,,-41.90439,-13.248764
13,,,-41.904366,-13.248759
14,,,-41.904343,-13.248755
15,,,-41.90433,-13.248752
16,,,-41.90432,-13.248749
17,,,-41.904312,-13.248746
18,,,-41.90431,-13.248745
19,,,-41.904305,-13.248743
0,,,-41.62342,-13.229151
1,,,-41.623962,-13.2289915
2,,,-41.624214,-13.228874
3,,,-41.624287,-13.228789
4,,,-41.624268,-13.228726
5,,,-41.624195,-13.22868
6,,,-41.6241,-13.228644
7,,,-41.624,-13.228618
8,,,-41.623905,-13.228597
9,,,-41.62382,-13.228581
10,,,-41.623756,-13.22857
11,,,-41.62371,-13.22856
12,,,-41.623684,-13.228553
13,,,-41.623657,-13.228547
14,,,-41.62364,-13.228544
15,,,-41.623627,-13.22854
16,,,-41.623615,-13.228538
17,,,-41.62361,-13.228536
18,,,-41.623608,-13.228534
19,,,-41.623604,-13.228533
0,,,-41.35275,-13.209034
1,,,-41.35387,-13.20898
2,,,-41.354603,-13.20894
3,,,-41.35507,-13.20891
4,,,-41.35536,-13.208889
5,,,-41.355537,-13.208874
6,,,-41.355637,-13.208862
7,,,-41.35569,-13.208854
8,,,-41.355717,-13.208847
9,,,-41.355724,-13.208842
10,,,-41.35572,-13.208838
11,,,-41.355713,-13.208836
12,,,-41.3557,-13.208833
13,,,-41.35569,-13.208832
14,,,-41.355682,-13.20883
15,,,-41.355675,-13.208828
16,,,-41.355667,-13.208828
17,,,-41.355663,-13.208827
18,,,-41.35566,-13.208827
19,,,-41.355656,-13.208826
0,,,-41.086857,-13.230209
1,,,-41.08804,-13.230006
2,,,-41.088837,-13.229859
3,,,-41.08944,-13.2297535
4,,,-41.089928,-13.229676
5,,,-41.090294,-13.229622
6,,,-41.09056,-13.229582
7,,,-41.09076,-13.229554
8,,,-41.090897,-13.229534
9,,,-41.090996,-13.22952
10,,,-41.09106,-13.229509
11,,,-41.09111,-13.229502
12,,,-41.09114,-13.229496
13,,,-41.09116,-13.229492
14,,,-41.09117,-13.229489
15,,,-41.091175,-13.229487
16,,,-41.09118,-13.2294855
17,,,-41.091183,-13.229485
18,,,-41.09118,-13.229484
19,,,-41.09118,-13.229483
0,,,-40.882732,-13.261458
1,,,-40.883728,-13.261098
2,,,-40.884396,-13.260845
3,,,-40.884842,-13.26067
4,,,-40.885136,-13.260549
5,,,-40.885345,-13.260465
6,,,-40.88549,-13.260406
7,,,-40.885593,-13.2603655
8,,,-40.885662,-13.260338
9,,,-40.88571,-13.260319
10,,,-40.88574,-13.260305
11,,,-40.885765,-13.260297
12,,,-40.885784,-13.26029
13,,,-40.88579,-13.260285
14,,,-40.885803,-13.2602825
15,,,-40.885807,-13.260281
16,,,-40.885807,-13.260279
17,,,-40.885807,-13.260278
18,,,-40.885807,-13.260277
19,,,-40.885807,-13.260277
0,,,-40.724422,-13.2883215
1,,,-40.724823,-13.287929
2,,,-40.725086,-13.287656
3,,,-40.72527,-13.287468
4,,,-40.725388,-13.287338
5,,,-40.725468,-13.2872505
6,,,-40.72552,-13.287191
7,,,-40.72555,-13.287151
8,,,-40.72557,-13.287124
9,,,-40.725586,-13.287107
10,,,-40.725594,-13.287095
11,,,-40.725597,-13.287087
12,,,-40.725605,-13.287082
13,,,-40.725605,-13.287079
14,,,-40.725605,-13.287077
15,,,-40.725605,-13.287075
16,,,-40.725605,-13.287074
17,,,-40.725605,-13.287073
18,,,-40.725605,-13.287072
19,,,-40.725605,-13.287072
0,,,-40.718773,-13.321305
1,,,-40.718803,-13.320972
2,,,-40.71882,-13.320732
3,,,-40.718822,-13.320559
4,,,-40.718822,-13.320432
5,,,-40.71882,-13.320339
6,,,-40.71882,-13.320271
7,,,-40.718815,-13.320219
8,,,-40.71881,-13.320182
9,,,-40.718807,-13.320153
10,,,-40.718803,-13.320132
11,,,-40.718803,-13.320116
12,,,-40.718796,-13.320104
13,,,-40.718796,-13.320095
14,,,-40.718796,-13.320087
15,,,-40.718792,-13.320082
16,,,-40.718792,-13.320078
17,,,-40.718792,-13.320075
18,,,-40.718792,-13.320072
19,,,-40.718792,-13.32007
0,,,-40.80238,-13.343773
1,,,-40.802387,-13.343492
2,,,-40.80238,-13.343287
3,,,-40.802364,-13.343138
4,,,-40.802353,-13.343028
5,,,-40.802334,-13.342944
6,,,-40.802322,-13.342881
7,,,-40.802303,-13.3428335
8,,,-40.802296,-13.342798
9,,,-40.802284,-13.3427725
10,,,-40.802273,-13.342752
11,,,-40.80227,-13.342737
12,,,-40.802265,-13.342727
13,,,-40.80226,-13.342718
14,,,-40.802258,-13.342712
15,,,-40.802254,-13.342708
16,,,-40.802254,-13.342704
17,,,-40.80225,-13.342701
18,,,-40.80225,-13.342699
19,,,-40.80225,-13.342697
0,,,-40.90573,-13.354197
1,,,-40.905712,-13.354041
2,,,-40.90568,-13.353926
3,,,-40.905647,-13.353841
4,,,-40.90561,-13.353777
5,,,-40.90558,-13.353731
6,,,-40.90555,-13.353698
7,,,-40.905525,-13.353673
8,,,-40.905506,-13.353655
9,,,-40.90549,-13.353642
10,,,-40.90548,-13.353633
11,,,-40.905468,-13.353625
12,,,-40.90546,-13.353621
13,,,-40.905457,-13.353617
14,,,-40.90545,-13.353614
15,,,-40.90545,-13.353612
16,,,-40.905445,-13.353611
17,,,-40.905445,-13.35361
18,,,-40.90544,-13.353609
19,,,-40.90544,-13.353608
0,,,-41.000595,-13.360469
1,,,-41.000603,-13.36039
2,,,-41.000595,-13.360332
3,,,-41.000572,-13.360288
4,,,-41.00055,-13.360256
5,,,-41.000526,-13.360232
6,,,-41.0005,-13.360216
7,,,-41.00048,-13.360204
8,,,-41.000465,-13.360195
9,,,-41.00045,-13.360188
10,,,-41.000435,-13.360183
11,,,-41.000427,-13.360179
12,,,-41.00042,-13.360176
13,,,-41.000412,-13.360175
14,,,-41.00041,-13.360173
15,,,-41.00041,-13.360172
16,,,-41.000404,-13.360171
17,,,-41.0004,-13.360171
18,,,-41.0004,-13.36017
19,,,-41.000397,-13.36017
0,,,-41.12088,-13.364041
1,,,-41.1208,-13.363993
2,,,-41.120716,-13.363956
3,,,-41.120644,-13.363932
4,,,-41.12057,-13.363913
5,,,-41.120514,-13.363898
6,,,-41.12047,-13.363889
7,,,-41.12043,-13.363881
8,,,-41.120396,-13.363875
9,,,-41.120373,-13.363872
10,,,-41.120354,-13.363869
11,,,-41.12034,-13.363866
12,,,-41.120327,-13.363865
13,,,-41.12032,-13.363863
14,,,-41.12031,-13.363862
15,,,-41.120308,-13.363861
16,,,-41.120304,-13.363861
17,,,-41.1203,-13.363859
18,,,-41.1203,-13.363859
19,,,-41.120296,-13.363859
0,,,-41.27373,-13.363878
1,,,-41.273624,-13.363778
2,,,-41.27349,-13.363708
3,,,-41.273346,-13.363658
4,,,-41.273212,-13.363624
5,,,-41.273094,-13.363599
6,,,-41.27299,-13.363581
7,,,-41.272903,-13.363567
8,,,-41.272835,-13.363558
9,,,-41.272778,-13.363551
10,,,-41.27273,-13.363546
11,,,-41.272697,-13.363543
12,,,-41.27267,-13.36354
13,,,-41.272648,-13.363538
14,,,-41.272633,-13.363535
15,,,-41.27262,-13.363534
16,,,-41.27261,-13.363533
17,,,-41.272602,-13.363533
18,,,-41.2726,-13.363532
19,,,-41.272594,-13.363532
0,,,-41.468258,-13.361639
1,,,-41.46812,-13.36142
2,,,-41.46794,-13.361261
3,,,-41.46776,-13.361151
4,,,-41.467583,-13.361073
5,,,-41.46743,-13.361016
6,,,-41.467297,-13.360975
7,,,-41.467182,-13.360946
8,,,-41.46709,-13.360925
9,,,-41.46702,-13.3609085
10,,,-41.466957,-13.360897
11,,,-41.46691,-13.3608885
12,,,-41.466877,-13.360882
13,,,-41.466846,-13.360877
14,,,-41.466827,-13.360873
15,,,-41.466812,-13.36087
16,,,-41.466797,-13.3608675
17,,,-41.46679,-13.360867
18,,,-41.46678,-13.360865
19,,,-41.466778,-13.360864
0,,,-41.693836,-13.347408
1,,,-41.693653,-13.347154
2,,,-41.693413,-13.346968
3,,,-41.693165,-13.346832
4,,,-41.692932,-13.346737
5,,,-41.69273,-13.346666
6,,,-41.69255,-13.346617
7,,,-41.69241,-13.3465805
8,,,-41.692295,-13.346556
9,,,-41.6922,-13.346537
10,,,-41.692123,-13.346522
11,,,-41.692066,-13.346512
12,,,-41.69202,-13.346504
13,,,-41.691986,-13.346498
14,,,-41.691956,-13.346493
15,,,-41.691936,-13.34649
16,,,-41.69192,-13.346488
17,,,-41.69191,-13.346485
18,,,-41.691902,-13.346484
19,,,-41.69189,-13.346482
0,,,-41.933113,-13.324237
1,,,-41.932957,-13.323945
2,,,-41.932724,-13.3237295
3,,,-41.932472,-13.323574
4,,,-41.93223,-13.3234625
5,,,-41.93202,-13.32338
6,,,-41.931835,-13.323322
7,,,-41.931683,-13.323278
8,,,-41.931557,-13.32325
9,,,-41.931458,-13.323227
10,,,-41.931377,-13.323212
11,,,-41.931316,-13.323198
12,,,-41.931263,-13.32319
13,,,-41.931225,-13.323183
14,,,-41.9312,-13.323177
15,,,-41.93117,-13.323173
16,,,-41.93116,-13.32317
17,,,-41.931145,-13.323167
18,,,-41.931133,-13.323166
19,,,-41.931126,-13.323164
0,,,-42.177937,-13.305397
1,,,-42.177734,-13.3051
2,,,-42.177452,-13.304883
3,,,-42.177162,-13.304722
4,,,-42.176884,-13.304602
5,,,-42.17664,-13.304514
6,,,-42.17643,-13.30445
7,,,-42.176258,-13.304402
8,,,-42.17612,-13.304368
9,,,-42.17601,-13.304343
10,,,-42.175926,-13.304322
11,,,-42.175858,-13.30431
12,,,-42.175808,-13.304299
13,,,-42.175766,-13.304292
14,,,-42.175735,-13.304286
15,,,-42.17571,-13.304282
16,,,-42.175694,-13.304279
17,,,-42.175682,-13.304276
18,,,-42.17567,-13.304275
19,,,-42.175663,-13.304272
0,,,-42.394936,-13.277336
1,,,-42.39474,-13.277052
2,,,-42.39448,-13.276845
3,,,-42.39421,-13.276693
4,,,-42.393955,-13.276583
5,,,-42.393734,-13.276504
6,,,-42.393543,-13.276446
7,,,-42.393387,-13.276404
8,,,-42.393257,-13.276374
9,,,-42.393158,-13.276353
10,,,-42.393074,-13.276338
11,,,-42.393013,-13.276325
12,,,-42.392963,-13.276317
13,,,-42.392925,-13.276309
14,,,-42.392895,-13.276305
15,,,-42.39287,-13.276301
16,,,-42.392853,-13.2762985
17,,,-42.39284,-13.276296
18,,,-42.392834,-13.276294
19,,,-42.392826,-13.276291
0,,,-42.637497,-13.257875
1,,,-42.637306,-13.257592
2,,,-42.63704,-13.257383
3,,,-42.636757,-13.25723
4,,,-42.636494,-13.257115
5,,,-42.63627,-13.257033
6,,,-42.63607,-13.256973
7,,,-42.63591,-13.256929
8,,,-42.63578,-13.256896
9,,,-42.635674,-13.256872
10,,,-42.635593,-13.256855
11,,,-42.63553,-13.256843
12,,,-42.63548,-13.256833
13,,,-42.63544,-13.256826
14,,,-42.635414,-13.256821
15,,,-42.63539,-13.256816
16,,,-42.635372,-13.256814
17,,,-42.63536,-13.256811
18,,,-42.63535,-13.256809
19,,,-42.63534,-13.256808
0,,,-42.852577,-13.231403
1,,,-42.852337,-13.231198
2,,,-42.852047,-13.231048
3,,,-42.85176,-13.230941
4,,,-42.851505,-13.2308655
5,,,-42.851276,-13.230809
6,,,-42.85109,-13.23077
7,,,-42.850933,-13.230742
8,,,-42.850807,-13.230721
9,,,-42.850704,-13.230706
10,,,-42.850624,-13.230695
11,,,-42.85056,-13.230686
12,,,-42.85051,-13.2306795
13,,,-42.850475,-13.230676
14,,,-42.85044,-13.230671
15,,,-42.85042,-13.230668
16,,,-42.850403,-13.230666
17,,,-42.850395,-13.230665
18,,,-42.850384,-13.230663
19,,,-42.850376,-13.230663
0,,,-43.097137,-13.212826
1,,,-43.096935,-13.212714
2,,,-43.09668,-13.212633
3,,,-43.09642,-13.212576
4,,,-43.09618,-13.212533
5,,,-43.09597,-13.2125025
6,,,-43.09579,-13.2124815
7,,,-43.09564,-13.212466
8,,,-43.095516,-13.212455
9,,,-43.095417,-13.212446
10,,,-43.09534,-13.2124405
11,,,-43.09528,-13.212435
12,,,-43.095234,-13.212431
13,,,-43.095196,-13.212429
14,,,-43.095165,-13.212427
15,,,-43.095146,-13.212426
16,,,-43.095127,-13.212423
17,,,-43.095116,-13.212423
18,,,-43.095108,-13.212422
19,,,-43.0951,-13.212421
0,,,-43.334858,-13.20666
1,,,-43.334827,-13.206596
2,,,-43.334747,-13.20655
3,,,-43.334652,-13.206515
4,,,-43.334557,-13.2064905
5,,,-43.33447,-13.206471
6,,,-43.334396,-13.206459
7,,,-43.334328,-13.206449
8,,,-43.334274,-13.20644
9,,,-43.334232,-13.206434
10,,,-43.334198,-13.2064295
11,,,-43.33417,-13.206427
12,,,-43.334152,-13.206424
13,,,-43.334137,-13.206422
14,,,-43.33412,-13.206421
15,,,-43.334114,-13.206419
16,,,-43.334106,-13.206418
17,,,-43.334106,-13.206418
18,,,-43.334103,-13.206416
19,,,-43.3341,-13.206416
0,,,-43.591076,-13.213198
1,,,-43.591015,-13.213105
2,,,-43.590923,-13.213039
3,,,-43.59083,-13.21299
4,,,-43.59074,-13.212954
5,,,-43.590656,-13.212926
6,,,-43.59058,-13.212906
7,,,-43.590523,-13.21289
8,,,-43.59047,-13.212878
9,,,-43.590427,-13.212871
10,,,-43.590397,-13.212864
11,,,-43.590374,-13.212859
12,,,-43.59035,-13.212855
13,,,-43.59034,-13.212853
14,,,-43.59033,-13.2128525
15,,,-43.59032,-13.212852
16,,,-43.590317,-13.212851
17,,,-43.590313,-13.212849
18,,,-43.59031,-13.212849
19,,,-43.590305,-13.212848
0,,,-43.844307,-13.220627
1,,,-43.844265,-13.220548
2,,,-43.84419,-13.220491
3,,,-43.8441,-13.2204485
4,,,-43.844017,-13.220418
5,,,-43.843937,-13.220395
6,,,-43.843872,-13.220377
7,,,-43.84382,-13.220365
8,,,-43.843773,-13.220355
9,,,-43.843735,-13.220348
10,,,-43.843704,-13.220344
11,,,-43.843685,-13.22034
12,,,-43.843666,-13.220337
13,,,-43.843655,-13.220335
14,,,-43.843643,-13.220333
15,,,-43.843636,-13.220332
16,,,-43.84363,-13.220331
17,,,-43.843628,-13.22033
18,,,-43.843624,-13.22033
19,,,-43.84362,-13.22033
0,,,-44.087215,-13.235718
1,,,-44.08718,-13.235597
2,,,-44.087097,-13.235508
3,,,-44.087,-13.235443
4,,,-44.086906,-13.235395
5,,,-44.086823,-13.235359
6,,,-44.08675,-13.235332
7,,,-44.086693,-13.235312
8,,,-44.086643,-13.235297
9,,,-44.086605,-13.235286
10,,,-44.086575,-13.235276
11,,,-44.086548,-13.23527
12,,,-44.086533,-13.235266
13,,,-44.086517,-13.235261
14,,,-44.08651,-13.235259
15,,,-44.086502,-13.235256
16,,,-44.086494,-13.235254
17,,,-44.08649,-13.235253
18,,,-44.08649,-13.235251
19,,,-44.086487,-13.23525
0,,,-44.298054,-13.251441
1,,,-44.298065,-13.251275
2,,,-44.29804,-13.251156
3,,,-44.298,-13.251069
4,,,-44.29795,-13.251003
5,,,-44.297905,-13.250955
6,,,-44.29786,-13.250917
7,,,-44.29782,-13.250892
8,,,-44.297787,-13.250872
9,,,-44.297756,-13.250856
10,,,-44.297737,-13.250846
11,,,-44.297718,-13.250838
12,,,-44.297703,-13.250833
13,,,-44.29769,-13.250829
14,,,-44.29768,-13.250824
15,,,-44.297672,-13.250822
16,,,-44.297672,-13.25082
17,,,-44.29767,-13.250819
18,,,-44.297665,-13.250818
19,,,-44.29766,-13.250817
0,,,-44.487923,-13.260774
1,,,-44.48783,-13.260655
2,,,-44.48773,-13.260569
3,,,-44.48763,-13.260506
4,,,-44.48754,-13.260458
5,,,-44.487457,-13.260423
6,,,-44.487392,-13.260398
7,,,-44.487335,-13.26038
8,,,-44.48729,-13.260366
9,,,-44.487255,-13.260356
10,,,-44.48723,-13.260349
11,,,-44.4872,-13.260344
12,,,-44.487183,-13.26034
13,,,-44.48717,-13.260337
14,,,-44.487164,-13.260334
15,,,-44.487152,-13.260332
16,,,-44.487152,-13.260332
17,,,-44.487144,-13.260331
18,,,-44.48714,-13.260331
19,,,-44.48714,-13.260329
0,,,-44.659405,-13.26108
1,,,-44.65925,-13.261031
2,,,-44.659073,-13.260997
3,,,-44.658905,-13.260972
4,,,-44.65875,-13.260954
5,,,-44.65862,-13.260941
6,,,-44.658504,-13.260931
7,,,-44.658413,-13.260924
8,,,-44.658337,-13.260919
9,,,-44.658276,-13.260915
10,,,-44.65823,-13.260912
11,,,-44.658195,-13.260909
12,,,-44.658165,-13.260908
13,,,-44.658142,-13.260907
14,,,-44.658127,-13.260906
15,,,-44.658115,-13.260905
16,,,-44.658108,-13.260903
17,,,-44.658096,-13.260903
18,,,-44.658092,-13.260903
19,,,-44.65809,-13.260902
0,,,-44.813614,-13.260679
1,,,-44.81359,-13.260651
2,,,-44.813538,-13.260628
3,,,-44.813473,-13.2606125
4,,,-44.81341,-13.2606
5,,,-44.813354,-13.260592
6,,,-44.813305,-13.260585
7,,,-44.813263,-13.260581
8,,,-44.81323,-13.260577
9,,,-44.813198,-13.260574
10,,,-44.81318,-13.260572
11,,,-44.81316,-13.2605715
12,,,-44.81315,-13.26057
13,,,-44.81314,-13.260569
14,,,-44.81313,-13.260569
15,,,-44.813126,-13.260568
16,,,-44.813126,-13.260568
17,,,-44.81312,-13.260568
18,,,-44.81312,-13.260568
19,,,-44.813114,-13.260566
0,,,-44.950943,-13.2606325
1,,,-44.950798,-13.26059
2,,,-44.95063,-13.26056
3,,,-44.950462,-13.26054
4,,,-44.95031,-13.260525
5,,,-44.95018,-13.260514
6,,,-44.95007,-13.260507
7,,,-44.949978,-13.260501
8,,,-44.9499,-13.260497
9,,,-44.949844,-13.260494
10,,,-44.949795,-13.260492
11,,,-44.94976,-13.26049
12,,,-44.94973,-13.260489
13,,,-44.949707,-13.2604885
14,,,-44.94969,-13.260488
15,,,-44.94968,-13.260487
16,,,-44.949665,-13.260487
17,,,-44.94966,-13.260487
18,,,-44.949657,-13.260486
19,,,-44.949654,-13.260486
0,,,-45.0815,-13.260451
1,,,-45.081398,-13.260354
2,,,-45.08125,-13.2602825
3,,,-45.081093,-13.26023
4,,,-45.08095,-13.260193
5,,,-45.080822,-13.260165
6,,,-45.08071,-13.260146
7,,,-45.080624,-13.260131
8,,,-45.080547,-13.26012
9,,,-45.08049,-13.260114
10,,,-45.08045,-13.260108
11,,,-45.08041,-13.260104
12,,,-45.08038,-13.260101
13,,,-45.080357,-13.260098
14,,,-45.08034,-13.2600975
15,,,-45.08033,-13.260096
16,,,-45.080315,-13.260095
17,,,-45.08031,-13.260094
18,,,-45.080303,-13.260094
19,,,-45.0803,-13.260093
0,,,-45.19898,-13.252651
1,,,-45.1989,-13.252545
2,,,-45.198772,-13.252469
3,,,-45.198643,-13.252414
4,,,-45.198524,-13.252375
5,,,-45.198418,-13.252346
6,,,-45.198322,-13.252325
7,,,-45.198246,-13.25231
8,,,-45.19819,-13.252299
9,,,-45.198135,-13.252292
10,,,-45.198097,-13.252286
11,,,-45.198063,-13.252281
12,,,-45.19804,-13.252278
13,,,-45.19802,-13.252275
14,,,-45.198006,-13.2522745
15,,,-45.197994,-13.252272
16,,,-45.197987,-13.252271
17,,,-45.19798,-13.25227
18,,,-45.197975,-13.25227
19,,,-45.19797,-13.252269
0,,,-45.298508,-13.245921
1,,,-45.298397,-13.245806
2,,,-45.298256,-13.245721
3,,,-45.298122,-13.24566
4,,,-45.297997,-13.245616
5,,,-45.29789,-13.245585
6,,,-45.2978,-13.245562
7,,,-45.29772,-13.245546
8,,,-45.297665,-13.245534
9,,,-45.297615,-13.245525
10,,,-45.297577,-13.245519
11,,,-45.297546,-13.245514
12,,,-45.29752,-13.24551
13,,,-45.297504,-13.245508
14,,,-45.297493,-13.245505
15,,,-45.29748,-13.245504
16,,,-45.29747,-13.245503
17,,,-45.297466,-13.245502
18,,,-45.297462,-13.245502
19,,,-45.29746,-13.245501
0,,,-45.378468,-13.238847
1,,,-45.3784,-13.238714
2,,,-45.3783,-13.238618
3,,,-45.3782,-13.238547
4,,,-45.378105,-13.238495
5,,,-45.378017,-13.238457
6,,,-45.37795,-13.23843
7,,,-45.377888,-13.23841
8,,,-45.377842,-13.238394
9,,,-45.377804,-13.238384
10,,,-45.377773,-13.238377
11,,,-45.37775,-13.238371
12,,,-45.37773,-13.238367
13,,,-45.37772,-13.238363
14,,,-45.37771,-13.23836
15,,,-45.3777,-13.238359
16,,,-45.377693,-13.238358
17,,,-45.37769,-13.238357
18,,,-45.377686,-13.238355
19,,,-45.37768,-13.238355
0,,,-45.431164,-13.226534
1,,,-45.431095,-13.226435
2,,,-45.431004,-13.226362
3,,,-45.430916,-13.226309
4,,,-45.430836,-13.226271
5,,,-45.430767,-13.226244
6,,,-45.430714,-13.226223
7,,,-45.430664,-13.22621
8,,,-45.430622,-13.2262
9,,,-45.430595,-13.226192
10,,,-45.430573,-13.226188
11,,,-45.43055,-13.226183
12,,,-45.430534,-13.22618
13,,,-45.430527,-13.226178
14,,,-45.430515,-13.226176
15,,,-45.43051,-13.226175
16,,,-45.430508,-13.226173
17,,,-45.430504,-13.226172
18,,,-45.4305,-13.2261715
19,,,-45.430496,-13.2261715
0,,,-45.453835,-13.22035
1,,,-45.4538,-13.220269
2,,,-45.453766,-13.220211
3,,,-45.45373,-13.22017
4,,,-45.453697,-13.2201395
5,,,-45.45367,-13.220117
6,,,-45.453648,-13.2201
7,,,-45.45363,-13.220089
8,,,-45.453613,-13.220079
9,,,-45.4536,-13.220074
10,,,-45.453594,-13.220069
11,,,-45.453587,-13.220064
12,,,-45.45358,-13.220061
13,,,-45.453575,-13.220059
14,,,-45.45357,-13.2200575
15,,,-45.453568,-13.220057
16,,,-45.453568,-13.220056
17,,,-45.453568,-13.220056
18,,,-45.453564,-13.220055
19,,,-45.453564,-13.220055
0,,,-45.482464,-13.220845
1,,,-45.482468,-13.220765
2,,,-45.482468,-13.220707
3,,,-45.482464,-13.220665
4,,,-45.482452,-13.220633
5,,,-45.48245,-13.22061
6,,,-45.48244,-13.2205925
